Date,Open,High,Low,Close,Adj Close,Volume
2013-05-24,7187.359863,7223.149902,7167.520020,7222.040039,7222.040039,0
2013-05-28,7293.200195,7328.839844,7247.729980,7267.950195,7267.950195,0
2013-05-29,7234.040039,7240.620117,7180.390137,7216.919922,7216.919922,0
2013-05-30,7222.640137,7270.620117,7212.839844,7237.549805,7237.549805,0
2013-05-31,7224.299805,7250.600098,7116.810059,7116.810059,7116.810059,0
2013-06-03,7133.209961,7180.310059,7104.379883,7180.310059,7180.310059,0
2013-06-04,7176.529785,7209.399902,7110.140137,7148.490234,7148.490234,0
2013-06-05,7133.229980,7139.100098,7036.660156,7045.910156,7045.910156,0
2013-06-06,7039.180176,7110.819824,6997.629883,7110.810059,7110.810059,0
2013-06-07,7156.350098,7204.040039,7134.430176,7199.629883,7199.629883,0
2013-06-10,7220.399902,7231.970215,7181.870117,7201.700195,7201.700195,0
2013-06-11,7145.109863,7186.879883,7117.709961,7128.890137,7128.890137,0
2013-06-12,7167.649902,7183.810059,7070.020020,7076.819824,7076.819824,0
2013-06-13,7066.700195,7189.620117,7056.470215,7176.970215,7176.970215,0
2013-06-14,7168.839844,7196.029785,7120.669922,7130.759766,7130.759766,0
2013-06-17,7130.759766,7214.359863,7130.759766,7179.810059,7179.810059,0
2013-06-18,7182.549805,7243.740234,7182.549805,7233.430176,7233.430176,0
2013-06-19,7230.770020,7243.359863,7136.359863,7136.419922,7136.419922,0
2013-06-20,7075.629883,7077.430176,6940.830078,6956.479980,6956.479980,0
2013-06-21,7013.000000,7019.220215,6926.970215,6985.870117,6985.870117,0
2013-06-24,6925.160156,6955.549805,6840.580078,6894.220215,6894.220215,0
2013-06-25,6945.890137,6987.240234,6912.620117,6959.810059,6959.810059,0
2013-06-26,7007.529785,7047.229980,6987.129883,7027.939941,7027.939941,0
2013-06-27,7073.430176,7102.759766,7062.779785,7070.020020,7070.020020,0
2013-06-28,7050.299805,7069.339844,7008.620117,7017.620117,7017.620117,0
2013-07-01,7046.040039,7110.189941,7042.290039,7053.200195,7053.200195,0
2013-07-02,7042.790039,7096.299805,7018.109863,7049.109863,7049.109863,0
2013-07-03,null,null,null,null,null,null
2013-07-05,7093.850098,7130.839844,7057.359863,7130.759766,7130.759766,0
2013-07-08,7161.970215,7196.870117,7158.640137,7179.680176,7179.680176,0
2013-07-09,7221.109863,7240.620117,7195.390137,7233.229980,7233.229980,0
2013-07-10,7233.299805,7245.379883,7199.740234,7216.450195,7216.450195,0
2013-07-11,7294.390137,7304.529785,7265.629883,7294.720215,7294.720215,0
2013-07-12,7295.879883,7308.810059,7279.459961,7308.810059,7308.810059,0
2013-07-15,7319.750000,7332.750000,7305.120117,7320.729980,7320.729980,0
2013-07-16,7319.430176,7326.379883,7273.919922,7292.220215,7292.220215,0
2013-07-17,7307.779785,7332.160156,7304.669922,7316.430176,7316.430176,0
2013-07-18,7329.479980,7380.720215,7328.080078,7364.640137,7364.640137,0
2013-07-19,7375.189941,7406.189941,7362.740234,7406.140137,7406.140137,0
2013-07-22,7403.910156,7431.649902,7398.060059,7420.450195,7420.450195,0
2013-07-23,7435.250000,7438.250000,7411.540039,7421.680176,7421.680176,0
2013-07-24,7436.009766,7437.850098,7371.290039,7387.770020,7387.770020,0
2013-07-25,7367.580078,7404.040039,7354.839844,7399.680176,7399.680176,0
2013-07-26,7375.669922,7398.680176,7329.100098,7397.439941,7397.439941,0
2013-07-29,7380.279785,7386.160156,7354.129883,7369.759766,7369.759766,0
2013-07-30,7389.919922,7404.589844,7344.939941,7360.040039,7360.040039,0
2013-07-31,7370.680176,7414.310059,7346.830078,7348.120117,7348.120117,0
2013-08-01,7403.509766,7433.970215,7403.509766,7430.259766,7430.259766,0
2013-08-02,7414.330078,7440.680176,7400.089844,7440.669922,7440.669922,0
2013-08-05,7425.180176,7436.080078,7410.229980,7424.879883,7424.879883,0
2013-08-06,7412.439941,7412.439941,7368.709961,7385.049805,7385.049805,0
2013-08-07,7357.910156,7364.680176,7333.600098,7354.270020,7354.270020,0
2013-08-08,7392.279785,7397.180176,7336.060059,7377.620117,7377.620117,0
2013-08-09,7366.939941,7382.549805,7319.089844,7343.629883,7343.629883,0
2013-08-12,7310.390137,7337.040039,7304.000000,7327.529785,7327.529785,0
2013-08-13,7334.770020,7363.939941,7303.439941,7345.009766,7345.009766,0
2013-08-14,7341.430176,7350.509766,7296.339844,7297.919922,7297.919922,0
2013-08-15,7248.470215,7248.470215,7190.779785,7202.509766,7202.509766,0
2013-08-16,7202.509766,7207.100098,7158.279785,7175.720215,7175.720215,0
2013-08-19,7168.450195,7180.140137,7128.330078,7130.419922,7130.419922,0
2013-08-20,7130.419922,7171.870117,7122.109863,7142.609863,7142.609863,0
2013-08-21,7125.750000,7158.290039,7085.180176,7096.609863,7096.609863,0
2013-08-22,7107.419922,7157.919922,7105.569824,7145.220215,7145.220215,0
2013-08-23,7155.950195,7179.899902,7129.060059,7172.850098,7172.850098,0
2013-08-26,7175.700195,7192.649902,7132.609863,7133.939941,7133.939941,0
2013-08-27,7075.990234,7098.399902,7031.529785,7035.620117,7035.620117,0
2013-08-28,7031.910156,7085.859863,7020.830078,7059.410156,7059.410156,0
2013-08-29,7055.209961,7103.509766,7046.970215,7062.959961,7062.959961,0
2013-08-30,7074.669922,7074.669922,7027.689941,7051.439941,7051.439941,0
2013-09-03,7103.839844,7123.290039,7051.410156,7076.189941,7076.189941,0
2013-09-04,7070.799805,7137.890137,7061.910156,7124.109863,7124.109863,0
2013-09-05,7131.700195,7151.390137,7126.950195,7133.680176,7133.680176,0
2013-09-06,7150.729980,7173.660156,7070.410156,7129.100098,7129.100098,0
2013-09-09,7139.229980,7191.810059,7139.229980,7190.600098,7190.600098,0
2013-09-10,7227.740234,7256.470215,7221.200195,7255.540039,7255.540039,0
2013-09-11,7258.879883,7295.970215,7250.709961,7295.970215,7295.970215,0
2013-09-12,7293.589844,7301.339844,7264.370117,7271.029785,7271.029785,0
2013-09-13,7282.129883,7302.330078,7276.169922,7295.270020,7295.270020,0
2013-09-16,7365.759766,7383.660156,7344.680176,7354.390137,7354.390137,0
2013-09-17,7357.740234,7383.790039,7357.740234,7380.470215,7380.470215,0
2013-09-18,7373.970215,7486.609863,7358.279785,7464.689941,7464.689941,0
2013-09-19,7464.689941,7479.220215,7433.270020,7442.740234,7442.740234,0
2013-09-20,7451.979980,7454.589844,7378.700195,7385.870117,7385.870117,0
2013-09-23,7365.680176,7369.270020,7323.939941,7340.589844,7340.589844,0
2013-09-24,7329.950195,7356.490234,7305.080078,7308.759766,7308.759766,0
2013-09-25,7314.939941,7329.220215,7285.529785,7290.740234,7290.740234,0
2013-09-26,7303.149902,7333.770020,7283.649902,7308.580078,7308.580078,0
2013-09-27,7281.250000,7281.950195,7257.229980,7275.569824,7275.569824,0
2013-09-30,7213.879883,7248.819824,7201.259766,7220.100098,7220.100098,0
2013-10-01,7221.850098,7274.770020,7221.850098,7267.250000,7267.250000,0
2013-10-02,7231.720215,7257.689941,7201.220215,7257.689941,7257.689941,0
2013-10-03,7242.729980,7242.729980,7168.890137,7200.060059,7200.060059,0
2013-10-04,7204.750000,7246.859863,7193.569824,7242.790039,7242.790039,0
2013-10-07,7197.169922,7220.589844,7172.859863,7183.700195,7183.700195,0
2013-10-08,7180.799805,7185.180176,7107.839844,7109.430176,7109.430176,0
2013-10-09,7116.419922,7147.419922,7082.009766,7120.450195,7120.450195,0
2013-10-10,7188.410156,7273.879883,7186.509766,7273.879883,7273.879883,0
2013-10-11,7268.129883,7317.709961,7258.310059,7317.669922,7317.669922,0
2013-10-14,7284.399902,7353.939941,7268.479980,7348.490234,7348.490234,0
